osrs_id,name,category,existing_2009_id,existing_2009_name,same_name_2009_ids,duplicate_name_in_osrs,placeholder_or_null,noted_or_note_related,tradeable,stackable,equipment_item,weapon_item,non_equipment_item,quest_or_untradeable_hint,requires_models,definition_only_candidate,inventory_model_id,ground_model_id,male_wield_model_id,female_wield_model_id,equipment_slot,weapon_type,attack_speed,has_examine
14668,Iron mace,same_name_different_id,,,"[1420, 1421]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14669,Bronze mace,same_name_different_id,,,"[1422, 1423]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14670,Steel mace,same_name_different_id,,,"[1424, 1425]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14671,Black mace,same_name_different_id,,,"[1426, 1427]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14672,Mithril mace,same_name_different_id,,,"[1428, 1429]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14673,Adamant mace,same_name_different_id,,,"[1430, 1431]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14674,Rune mace,same_name_different_id,,,"[1432, 1433, 13780]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14675,Dragon mace,same_name_different_id,,,"[1434, 1435, 13479]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14676,Staff,same_name_different_id,,,"[1379, 1380]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14677,Staff of air,same_name_different_id,,,"[1381, 1382]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14678,Staff of water,same_name_different_id,,,"[1383, 1384]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14679,Staff of earth,same_name_different_id,,,"[1385, 1386]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14680,Staff of fire,same_name_different_id,,,"[1387, 1388]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14681,Magic staff,same_name_different_id,,,"[1389, 1390]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14682,Battlestaff,same_name_different_id,,,"[1391, 1392]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14683,Fire battlestaff,same_name_different_id,,,"[1393, 1394]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14684,Water battlestaff,same_name_different_id,,,"[1395, 1396]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14685,Air battlestaff,same_name_different_id,,,"[1397, 1398]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14686,Earth battlestaff,same_name_different_id,,,"[1399, 1400]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14687,Mystic fire staff,same_name_different_id,,,"[1401, 1402]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14688,Mystic water staff,same_name_different_id,,,"[1403, 1404]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14689,Mystic air staff,same_name_different_id,,,"[1405, 1406]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14690,Mystic earth staff,same_name_different_id,,,"[1407, 1408]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14691,Iban's staff,same_name_different_id,,,"[1409, 1410]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14692,Iban's staff,same_name_different_id,,,"[1409, 1410]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14693,Lava battlestaff,same_name_different_id,,,"[3053, 3055]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14694,Mystic lava staff,same_name_different_id,,,"[3054, 3056]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14695,Mud battlestaff,same_name_different_id,,,"[6562, 6726]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14696,Mystic mud staff,same_name_different_id,,,"[6563, 6727]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14697,Steam battlestaff,same_name_different_id,,,"[11736, 11737]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14698,Mystic steam staff,same_name_different_id,,,"[11738, 11739]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14699,Steam battlestaff,same_name_different_id,,,"[11736, 11737]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14700,Mystic steam staff,same_name_different_id,,,"[11738, 11739]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14701,Smoke battlestaff,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14702,Mystic smoke staff,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14703,Staff of the dead,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14704,Toxic staff of the dead,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14705,Bronze axe,same_name_different_id,,,"[1351, 1352]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14706,Iron axe,same_name_different_id,,,"[1349, 1350]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14707,Steel axe,same_name_different_id,,,"[1353, 1354]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14708,Mithril axe,same_name_different_id,,,"[1355, 1356]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14709,Adamant axe,same_name_different_id,,,"[1357, 1358]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14710,Rune axe,same_name_different_id,,,"[1359, 1360, 13469]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14711,Dragon axe,same_name_different_id,,,"[6739, 6740, 13470]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14712,Black axe,same_name_different_id,,,"[1361, 1362]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14713,Bronze battleaxe,same_name_different_id,,,"[1375, 1376]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14714,Iron battleaxe,same_name_different_id,,,"[1363, 1364]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14715,Steel battleaxe,same_name_different_id,,,"[1365, 1366]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14716,Black battleaxe,same_name_different_id,,,"[1367, 1368]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14717,Mithril battleaxe,same_name_different_id,,,"[1369, 1370]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14718,Adamant battleaxe,same_name_different_id,,,"[1371, 1372]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14719,Rune battleaxe,same_name_different_id,,,"[1373, 1374, 13471]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14720,Dragon battleaxe,same_name_different_id,,,"[1377, 1378, 13472]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14721,Iron warhammer,same_name_different_id,,,"[1335, 1336]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14722,Bronze warhammer,same_name_different_id,,,"[1337, 1338]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14723,Steel warhammer,same_name_different_id,,,"[1339, 1340]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14724,Black warhammer,same_name_different_id,,,"[1341, 1342]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14725,Mithril warhammer,same_name_different_id,,,"[1343, 1344]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14726,Adamant warhammer,same_name_different_id,,,"[1345, 1346]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14727,Rune warhammer,same_name_different_id,,,"[1347, 1348, 13473]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14728,Dragon warhammer,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14729,Stool,same_name_different_id,,,"[3893, 5732, 6060]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14730,Bronze sword,same_name_different_id,,,"[1277, 1278]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14731,Iron sword,same_name_different_id,,,"[1279, 1280]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14732,Steel sword,same_name_different_id,,,"[1281, 1282]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14733,Black sword,same_name_different_id,,,"[1283, 1284]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14734,Mithril sword,same_name_different_id,,,"[1285, 1286]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14735,Adamant sword,same_name_different_id,,,"[1287, 1288]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14736,Rune sword,same_name_different_id,,,"[1289, 1290, 13777]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14737,Bronze longsword,same_name_different_id,,,"[1291, 1292]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14738,Iron longsword,same_name_different_id,,,"[1293, 1294]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14739,Steel longsword,same_name_different_id,,,"[1295, 1296]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14740,Black longsword,same_name_different_id,,,"[1297, 1298]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14741,Mithril longsword,same_name_different_id,,,"[1299, 1300]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14742,Adamant longsword,same_name_different_id,,,"[1301, 1302]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14743,Rune longsword,same_name_different_id,,,"[1303, 1304, 6897, 13474]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14744,Dragon longsword,same_name_different_id,,,"[1305, 1306, 13475]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14745,Bronze 2h sword,same_name_different_id,,,"[1307, 1308]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14746,Iron 2h sword,same_name_different_id,,,"[1309, 1310]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14747,Steel 2h sword,same_name_different_id,,,"[1311, 1312]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14748,Black 2h sword,same_name_different_id,,,"[1313, 1314]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14749,Mithril 2h sword,same_name_different_id,,,"[1315, 1316]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14750,Adamant 2h sword,same_name_different_id,,,"[1317, 1318]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14751,Rune 2h sword,same_name_different_id,,,"[1319, 1320, 13778]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14752,Bronze scimitar,same_name_different_id,,,"[1321, 1322]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14753,Iron scimitar,same_name_different_id,,,"[1323, 1324]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14754,Steel scimitar,same_name_different_id,,,"[1325, 1326]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14755,Black scimitar,same_name_different_id,,,"[1327, 1328]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14756,Mithril scimitar,same_name_different_id,,,"[1329, 1330]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14757,Adamant scimitar,same_name_different_id,,,"[1331, 1332]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14758,Rune scimitar,same_name_different_id,,,"[1333, 1334, 13476]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14759,Dragon scimitar,same_name_different_id,,,"[4587, 4588, 13477]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14760,Bronze pickaxe,same_name_different_id,,,"[1265, 1266]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14761,Iron pickaxe,same_name_different_id,,,"[1267, 1268]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14762,Steel pickaxe,same_name_different_id,,,"[1269, 1270]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14763,Adamant pickaxe,same_name_different_id,,,"[1271, 1272]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14764,Mithril pickaxe,same_name_different_id,,,"[1273, 1274]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14765,Rune pickaxe,same_name_different_id,,,"[1275, 1276, 13480]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14766,Dragon pickaxe,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14767,Dragon pickaxe,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14768,Bronze spear,same_name_different_id,,,"[1237, 1238]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14769,Iron spear,same_name_different_id,,,"[1239, 1240]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14770,Steel spear,same_name_different_id,,,"[1241, 1242]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14771,Mithril spear,same_name_different_id,,,"[1243, 1244]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14772,Adamant spear,same_name_different_id,,,"[1245, 1246]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14773,Rune spear,same_name_different_id,,,"[1247, 1248, 13769]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14774,Dragon spear,same_name_different_id,,,"[1249, 1250, 13770]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14775,Bronze spear(p),same_name_different_id,,,"[1251, 1252]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14776,Iron spear(p),same_name_different_id,,,"[1253, 1254]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14777,Steel spear(p),same_name_different_id,,,"[1255, 1256]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14778,Mithril spear(p),same_name_different_id,,,"[1257, 1258]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14779,Adamant spear(p),same_name_different_id,,,"[1259, 1260]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14780,Rune spear(p),same_name_different_id,,,"[1261, 1262, 13771]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14781,Dragon spear(p),same_name_different_id,,,"[1263, 1264, 13772]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14782,Bronze spear(p+),same_name_different_id,,,"[5704, 5705]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14783,Iron spear(p+),same_name_different_id,,,"[5706, 5707]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14784,Steel spear(p+),same_name_different_id,,,"[5708, 5709]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14785,Mithril spear(p+),same_name_different_id,,,"[5710, 5711]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14786,Adamant spear(p+),same_name_different_id,,,"[5712, 5713]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14787,Rune spear(p+),same_name_different_id,,,"[5714, 5715, 13773]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14788,Dragon spear(p+),same_name_different_id,,,"[5716, 5717, 13774]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14789,Bronze spear(p++),same_name_different_id,,,"[5718, 5719]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14790,Iron spear(p++),same_name_different_id,,,"[5720, 5721]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14791,Steel spear(p++),same_name_different_id,,,"[5722, 5723]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14792,Mithril spear(p++),same_name_different_id,,,"[5724, 5725]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14793,Adamant spear(p++),same_name_different_id,,,"[5726, 5727]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14794,Rune spear(p++),same_name_different_id,,,"[5728, 5729, 13775]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14795,Dragon spear(p++),same_name_different_id,,,"[5730, 5731, 13776]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
14796,Bronze spear(kp),same_name_different_id,,,[3170],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14797,Iron spear(kp),same_name_different_id,,,[3171],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14798,Steel spear(kp),same_name_different_id,,,[3172],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14799,Black spear(kp),same_name_different_id,,,[4584],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14800,Mithril spear(kp),same_name_different_id,,,[3173],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14801,Adamant spear(kp),same_name_different_id,,,[3174],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14802,Rune spear(kp),same_name_different_id,,,[3175],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14803,Dragon spear(kp),same_name_different_id,,,[3176],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14804,Steel kiteshield,same_name_different_id,,,"[1193, 1194, 8746, 8748, 8750, 8752, 8754, 8756, 8758, 8760, 8762, 8764, 8766, 8768, 8770, 8772, 8774, 8776]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14805,Steel kiteshield,same_name_different_id,,,"[1193, 1194, 8746, 8748, 8750, 8752, 8754, 8756, 8758, 8760, 8762, 8764, 8766, 8768, 8770, 8772, 8774, 8776]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14806,Steel kiteshield,same_name_different_id,,,"[1193, 1194, 8746, 8748, 8750, 8752, 8754, 8756, 8758, 8760, 8762, 8764, 8766, 8768, 8770, 8772, 8774, 8776]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14807,Steel kiteshield,same_name_different_id,,,"[1193, 1194, 8746, 8748, 8750, 8752, 8754, 8756, 8758, 8760, 8762, 8764, 8766, 8768, 8770, 8772, 8774, 8776]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14808,Steel kiteshield,same_name_different_id,,,"[1193, 1194, 8746, 8748, 8750, 8752, 8754, 8756, 8758, 8760, 8762, 8764, 8766, 8768, 8770, 8772, 8774, 8776]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14809,Steel kiteshield,same_name_different_id,,,"[1193, 1194, 8746, 8748, 8750, 8752, 8754, 8756, 8758, 8760, 8762, 8764, 8766, 8768, 8770, 8772, 8774, 8776]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14810,Steel kiteshield,same_name_different_id,,,"[1193, 1194, 8746, 8748, 8750, 8752, 8754, 8756, 8758, 8760, 8762, 8764, 8766, 8768, 8770, 8772, 8774, 8776]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14811,Steel kiteshield,same_name_different_id,,,"[1193, 1194, 8746, 8748, 8750, 8752, 8754, 8756, 8758, 8760, 8762, 8764, 8766, 8768, 8770, 8772, 8774, 8776]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14812,Steel kiteshield,same_name_different_id,,,"[1193, 1194, 8746, 8748, 8750, 8752, 8754, 8756, 8758, 8760, 8762, 8764, 8766, 8768, 8770, 8772, 8774, 8776]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14813,Steel kiteshield,same_name_different_id,,,"[1193, 1194, 8746, 8748, 8750, 8752, 8754, 8756, 8758, 8760, 8762, 8764, 8766, 8768, 8770, 8772, 8774, 8776]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14814,Steel kiteshield,same_name_different_id,,,"[1193, 1194, 8746, 8748, 8750, 8752, 8754, 8756, 8758, 8760, 8762, 8764, 8766, 8768, 8770, 8772, 8774, 8776]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14815,Steel kiteshield,same_name_different_id,,,"[1193, 1194, 8746, 8748, 8750, 8752, 8754, 8756, 8758, 8760, 8762, 8764, 8766, 8768, 8770, 8772, 8774, 8776]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14816,Steel kiteshield,same_name_different_id,,,"[1193, 1194, 8746, 8748, 8750, 8752, 8754, 8756, 8758, 8760, 8762, 8764, 8766, 8768, 8770, 8772, 8774, 8776]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14817,Steel kiteshield,same_name_different_id,,,"[1193, 1194, 8746, 8748, 8750, 8752, 8754, 8756, 8758, 8760, 8762, 8764, 8766, 8768, 8770, 8772, 8774, 8776]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14818,Steel kiteshield,same_name_different_id,,,"[1193, 1194, 8746, 8748, 8750, 8752, 8754, 8756, 8758, 8760, 8762, 8764, 8766, 8768, 8770, 8772, 8774, 8776]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14819,Steel kiteshield,same_name_different_id,,,"[1193, 1194, 8746, 8748, 8750, 8752, 8754, 8756, 8758, 8760, 8762, 8764, 8766, 8768, 8770, 8772, 8774, 8776]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14820,Banner,same_name_different_id,,,"[8650, 8652, 8654, 8656, 8658, 8660, 8662, 8664, 8666, 8668, 8670, 8672, 8674, 8676, 8678, 8680]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14821,Banner,same_name_different_id,,,"[8650, 8652, 8654, 8656, 8658, 8660, 8662, 8664, 8666, 8668, 8670, 8672, 8674, 8676, 8678, 8680]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14822,Banner,same_name_different_id,,,"[8650, 8652, 8654, 8656, 8658, 8660, 8662, 8664, 8666, 8668, 8670, 8672, 8674, 8676, 8678, 8680]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14823,Banner,same_name_different_id,,,"[8650, 8652, 8654, 8656, 8658, 8660, 8662, 8664, 8666, 8668, 8670, 8672, 8674, 8676, 8678, 8680]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14824,Banner,same_name_different_id,,,"[8650, 8652, 8654, 8656, 8658, 8660, 8662, 8664, 8666, 8668, 8670, 8672, 8674, 8676, 8678, 8680]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14825,Banner,same_name_different_id,,,"[8650, 8652, 8654, 8656, 8658, 8660, 8662, 8664, 8666, 8668, 8670, 8672, 8674, 8676, 8678, 8680]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14826,Banner,same_name_different_id,,,"[8650, 8652, 8654, 8656, 8658, 8660, 8662, 8664, 8666, 8668, 8670, 8672, 8674, 8676, 8678, 8680]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14827,Banner,same_name_different_id,,,"[8650, 8652, 8654, 8656, 8658, 8660, 8662, 8664, 8666, 8668, 8670, 8672, 8674, 8676, 8678, 8680]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14828,Banner,same_name_different_id,,,"[8650, 8652, 8654, 8656, 8658, 8660, 8662, 8664, 8666, 8668, 8670, 8672, 8674, 8676, 8678, 8680]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14829,Banner,same_name_different_id,,,"[8650, 8652, 8654, 8656, 8658, 8660, 8662, 8664, 8666, 8668, 8670, 8672, 8674, 8676, 8678, 8680]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14830,Banner,same_name_different_id,,,"[8650, 8652, 8654, 8656, 8658, 8660, 8662, 8664, 8666, 8668, 8670, 8672, 8674, 8676, 8678, 8680]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14831,Banner,same_name_different_id,,,"[8650, 8652, 8654, 8656, 8658, 8660, 8662, 8664, 8666, 8668, 8670, 8672, 8674, 8676, 8678, 8680]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14832,Banner,same_name_different_id,,,"[8650, 8652, 8654, 8656, 8658, 8660, 8662, 8664, 8666, 8668, 8670, 8672, 8674, 8676, 8678, 8680]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14833,Banner,same_name_different_id,,,"[8650, 8652, 8654, 8656, 8658, 8660, 8662, 8664, 8666, 8668, 8670, 8672, 8674, 8676, 8678, 8680]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14834,Banner,same_name_different_id,,,"[8650, 8652, 8654, 8656, 8658, 8660, 8662, 8664, 8666, 8668, 8670, 8672, 8674, 8676, 8678, 8680]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14835,Banner,same_name_different_id,,,"[8650, 8652, 8654, 8656, 8658, 8660, 8662, 8664, 8666, 8668, 8670, 8672, 8674, 8676, 8678, 8680]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14836,Steel heraldic helm,same_name_different_id,,,"[8682, 8684, 8686, 8688, 8690, 8692, 8694, 8696, 8698, 8700, 8702, 8704, 8706, 8708, 8710, 8712]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14837,Steel heraldic helm,same_name_different_id,,,"[8682, 8684, 8686, 8688, 8690, 8692, 8694, 8696, 8698, 8700, 8702, 8704, 8706, 8708, 8710, 8712]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14838,Steel heraldic helm,same_name_different_id,,,"[8682, 8684, 8686, 8688, 8690, 8692, 8694, 8696, 8698, 8700, 8702, 8704, 8706, 8708, 8710, 8712]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14839,Steel heraldic helm,same_name_different_id,,,"[8682, 8684, 8686, 8688, 8690, 8692, 8694, 8696, 8698, 8700, 8702, 8704, 8706, 8708, 8710, 8712]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14840,Steel heraldic helm,same_name_different_id,,,"[8682, 8684, 8686, 8688, 8690, 8692, 8694, 8696, 8698, 8700, 8702, 8704, 8706, 8708, 8710, 8712]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14841,Steel heraldic helm,same_name_different_id,,,"[8682, 8684, 8686, 8688, 8690, 8692, 8694, 8696, 8698, 8700, 8702, 8704, 8706, 8708, 8710, 8712]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14842,Steel heraldic helm,same_name_different_id,,,"[8682, 8684, 8686, 8688, 8690, 8692, 8694, 8696, 8698, 8700, 8702, 8704, 8706, 8708, 8710, 8712]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14843,Steel heraldic helm,same_name_different_id,,,"[8682, 8684, 8686, 8688, 8690, 8692, 8694, 8696, 8698, 8700, 8702, 8704, 8706, 8708, 8710, 8712]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14844,Steel heraldic helm,same_name_different_id,,,"[8682, 8684, 8686, 8688, 8690, 8692, 8694, 8696, 8698, 8700, 8702, 8704, 8706, 8708, 8710, 8712]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14845,Steel heraldic helm,same_name_different_id,,,"[8682, 8684, 8686, 8688, 8690, 8692, 8694, 8696, 8698, 8700, 8702, 8704, 8706, 8708, 8710, 8712]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14846,Steel heraldic helm,same_name_different_id,,,"[8682, 8684, 8686, 8688, 8690, 8692, 8694, 8696, 8698, 8700, 8702, 8704, 8706, 8708, 8710, 8712]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
14847,Steel heraldic helm,same_name_different_id,,,"[8682, 8684, 8686, 8688, 8690, 8692, 8694, 8696, 8698, 8700, 8702, 8704, 8706, 8708, 8710, 8712]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
